随机发出真实车： 1039
11.8,1,0,16.67,3
12.0,2,0,16.67,5
14.2,3,0,17.823940000741608,2
21.6,5,0,16.67,3
28.2,8,0,16.67,4
37.6,9,0,16.67,3
39.8,11,0,16.67,4
42.8,12,0,16.67,2
50.2,14,0,16.67,4
53.2,16,0,16.67,1
54.4,18,0,16.67,3
55.4,19,0,16.67,2
60.4,21,0,16.67,6
65.4,22,0,16.67,2
72.8,24,0,16.67,4
78.8,25,0,16.67,2
79.2,26,0,16.67,4
81.4,27,0,16.67,1
82.2,30,0,16.67,5
83.0,28,0,16.67,3
89.6,32,0,16.67,5
93.6,35,0,16.67,4
94.8,37,0,16.67,3
95.2,38,0,16.67,1
95.4,39,0,16.67,2
97.4,42,0,16.76677924758708,1
103.2,44,0,32.61531817053033,1
104.8,48,0,29.301225902290195,1
105.6,45,0,16.67,2
112.6,50,0,16.67,4
112.6,56,50,16.67,5
115.2,53,0,16.67,4
115.2,52,0,16.67,5
115.6,54,0,16.67,6
125.8,58,0,16.67,3
128.2,59,0,16.67,1
128.2,60,0,17.5711499858155,2
128.8,63,0,16.67,4
129.4,61,0,16.67,6
129.8,64,0,16.67,3
140.0,68,0,16.67,1
145.6,70,0,16.67,5
148.4,71,0,16.67,4
150.2,73,0,16.67,3
152.8,74,0,16.67,2
155.0,76,0,16.67,4
159.0,83,77,16.67,1
159.0,77,0,16.67,2
161.2,79,0,16.67,1
165.0,81,0,16.67,6
165.4,82,0,16.67,4
167.2,84,0,16.67,5
168.2,86,0,16.67,2
168.2,95,86,16.67,3
168.6,87,0,25.43499710566293,6
170.0,90,0,20.12001492910386,5
170.8,88,0,16.67,3
172.0,93,0,16.67,2
180.8,99,0,16.67,6
183.4,100,0,18.741387518582798,6
185.6,101,0,16.67,1
187.4,104,0,16.67,5
199.0,107,0,16.67,4
203.6,108,0,16.67,1
206.0,113,109,16.67,3
206.0,109,0,16.67,4
208.6,111,0,16.67,3
210.6,110,0,16.67,6
211.4,112,0,16.67,2
222.4,115,0,16.67,6
223.0,116,0,16.67,3
223.0,123,116,16.67,4
225.4,118,0,16.67,4
225.4,119,0,16.67,5
229.2,122,0,16.67,6
232.0,124,0,16.67,2
236.8,126,0,16.67,5
250.2,129,0,16.67,6
258.2,130,0,16.67,2
272.2,131,0,16.67,3
277.6,132,0,16.67,5
279.8,133,0,16.67,4
280.8,134,0,16.67,3
283.0,135,0,17.05266759338781,3
289.4,137,0,16.67,5
296.8,141,0,16.67,4
297.4,142,0,16.67,5
299.2,143,0,16.67,1
299.8,144,0,16.67,2
303.6,146,0,16.67,5
309.8,148,0,16.67,6
312.4,152,0,19.24763981974938,6
313.2,151,0,16.67,4
315.2,154,0,16.67,3
315.8,157,0,26.607530805656243,5
318.0,160,0,16.67,1
321.4,163,0,16.67,6
327.2,165,0,16.67,3
327.4,173,166,16.67,5
327.4,166,0,16.67,6
327.8,167,0,16.67,4
330.0,168,0,16.669626954247153,4
331.6,170,0,16.67,1
334.2,172,0,16.67,6
336.4,175,0,16.67,5
340.2,179,0,16.67,1
344.8,182,0,16.67,6
345.0,183,0,16.67,4
346.4,185,0,16.67,3
348.4,187,0,16.67,2
354.4,189,0,16.67,3
356.6,190,0,16.67,2
358.0,193,0,16.67,5
358.8,194,0,16.67,1
373.0,199,0,16.67,2
373.4,200,0,16.67,4
375.8,202,0,16.67,6
381.2,203,0,16.67,3
382.2,204,0,16.67,1
383.0,205,0,16.67,6
383.4,206,0,16.67,5
389.0,208,0,16.67,1
389.4,209,0,16.67,3
391.2,211,0,16.67,2
392.2,215,0,16.67,4
393.4,216,0,16.67,5
395.8,217,0,16.67,6
411.2,220,0,16.67,4
411.8,221,0,16.67,3
413.4,222,0,16.67,1
419.0,223,0,16.67,4
431.6,225,0,16.67,4
432.6,227,0,16.67,3
435.8,228,0,16.67,6
437.6,229,0,16.67,1
440.8,230,0,16.67,2
441.2,231,0,16.67,4
443.6,234,0,16.67,2
445.8,240,232,16.67,5
445.8,232,0,16.67,6
450.4,237,0,16.67,4
453.4,238,0,16.67,6
453.8,241,0,16.67,3
456.6,245,0,16.67,5
459.6,246,0,16.67,6
462.2,249,0,16.67,1
468.6,250,0,16.67,1
479.4,252,0,16.67,5
487.6,253,0,16.67,6
488.6,254,0,16.67,5
490.2,255,0,18.327449989230008,6
493.6,256,0,16.67,1
498.0,258,0,16.67,5
501.0,259,0,16.67,4
509.0,262,0,16.67,4
511.0,264,0,16.67,5
512.6,266,0,16.67,3
518.4,269,0,16.67,5
532.6,271,0,16.67,3
534.4,272,0,16.67,2
536.8,273,0,17.516463868682248,2
538.6,275,0,28.139096215736863,1
539.2,274,0,16.67,2
540.0,277,0,26.481105384497404,3
543.8,278,0,16.67,4
550.0,285,0,16.67,1
550.0,292,285,16.67,2
556.0,289,0,16.67,2
557.8,290,0,16.67,4
562.8,293,0,16.67,1
566.2,301,295,16.67,3
566.2,295,0,16.67,4
566.8,296,0,16.67,2
572.2,300,0,16.67,3
584.4,304,0,16.67,2
585.4,305,0,16.67,5
589.4,306,0,16.67,1
595.8,307,0,16.67,4
600.0,308,0,16.67,6
602.6,309,0,16.67,1
610.0,310,0,16.67,3
612.4,311,0,16.67,1
616.4,313,0,16.67,4
617.4,314,0,16.67,5
623.6,315,0,16.67,5
623.6,319,315,16.67,6
626.4,316,0,19.537501339554616,5
630.0,318,0,16.67,6
637.0,321,0,16.67,1
637.0,323,321,16.67,2
639.6,322,0,16.67,2
645.4,324,0,16.67,2
645.4,329,324,16.67,3
647.6,325,0,16.67,4
648.0,328,0,16.67,3
649.0,327,0,16.67,5
659.2,331,0,16.67,3
660.6,332,0,16.67,5
669.8,335,0,16.67,6
672.0,336,0,16.96068499460181,6
681.4,338,0,16.67,6
684.6,341,0,16.67,4
688.2,342,0,16.67,6
689.6,343,0,16.67,2
694.8,345,0,16.67,6
695.8,346,0,16.67,2
697.4,350,0,16.67,6
698.0,347,0,16.664843910796424,1
698.2,354,0,18.215579964275218,2
698.2,353,0,24.609761513813247,5
704.6,359,0,16.67,4
709.4,363,0,16.67,6
712.2,368,0,16.67,5
713.0,366,0,16.67,2
715.8,370,0,20.294855445387135,3
719.2,371,0,27.936342116690195,4
720.0,373,0,16.67,6
722.8,374,0,16.67,3
725.0,376,0,16.67,1
727.0,378,0,16.67,2
730.4,383,0,16.67,4
738.0,385,0,16.67,4
744.2,387,0,16.67,5
757.6,389,0,16.67,2
759.6,390,0,16.67,1
767.0,391,0,16.67,4
778.8,392,0,16.67,4
778.8,396,392,16.67,5
781.6,393,0,19.65088997992458,4
784.2,394,0,16.67,6
784.4,397,0,21.41732969161264,4
785.0,395,0,26.94940372843898,5
790.0,399,0,16.67,1
791.6,400,0,16.67,3
791.6,406,400,16.67,4
791.8,401,0,16.67,2
794.6,404,0,16.67,4
798.4,405,0,16.67,5
800.2,407,0,23.730010417210654,5
802.8,408,0,16.67,6
805.6,409,0,16.67,3
808.2,415,0,16.67,5
815.8,418,0,16.67,2
820.2,419,0,16.67,4
820.6,420,0,16.67,1
825.8,421,0,16.67,5
826.4,423,0,16.67,3
827.0,424,0,16.67,6
828.8,425,0,21.168586318876493,5
830.6,426,0,26.508389084145918,6
833.0,427,0,16.67,2
834.6,428,0,16.67,3
842.6,434,0,16.67,1
845.0,439,0,18.05401403282312,1
845.0,436,0,16.67,6
845.2,440,0,19.227572360766686,2
847.2,438,0,16.660902056991425,6
847.4,450,445,17.714146891602454,1
847.4,445,0,17.563545292659867,2
848.6,446,0,25.4707385535888,5
849.4,448,0,29.23764885575291,1
865.2,453,0,16.67,3
868.6,454,0,16.67,1
870.6,455,0,16.67,6
874.2,456,0,16.67,3
874.2,464,456,16.67,4
875.4,457,0,16.67,1
878.4,458,0,16.67,6
881.0,459,0,16.67,4
881.2,460,0,16.67,3
887.2,466,0,16.67,1
899.4,469,0,16.67,6
901.2,470,0,16.67,5
907.0,471,0,16.67,6
914.6,472,0,16.67,4
915.4,473,0,16.67,6
917.2,476,0,16.67,4
917.4,475,0,20.452108827040135,5
917.6,474,0,16.971030178135386,6
918.0,477,0,16.67,3
919.4,482,0,17.48962073713531,4
924.4,486,0,16.67,1
929.6,487,0,16.67,5
930.6,489,0,16.67,1
935.8,491,0,16.67,6
940.0,492,0,16.67,5
941.4,493,0,16.67,3
942.0,495,0,16.67,2
942.2,496,0,16.67,1
942.6,497,0,19.29475463427405,5
946.2,498,0,16.67,4
956.8,503,0,16.67,3
963.4,505,0,16.67,1
964.4,506,0,16.67,6
972.8,507,0,16.67,3
977.2,509,0,16.67,4
978.2,510,0,16.67,1
980.2,512,0,16.67,6
980.8,513,0,16.67,2
981.4,514,0,32.17894263492127,4
981.8,519,514,16.67,5
983.8,518,0,27.18903702970367,4
984.0,517,0,30.454771024201687,3
984.0,516,0,16.67,5
997.4,523,0,16.67,4
998.0,524,0,16.67,3
1001.8,526,0,16.67,2
1002.8,525,0,16.67,6
1004.8,528,0,29.03792553356167,5
1005.4,529,0,16.67,6
1006.6,530,0,26.39772498025917,5
1011.6,531,0,16.67,4
1013.2,534,0,16.67,6
1020.2,540,0,16.67,2
1021.8,541,0,16.67,5
1024.6,542,0,20.65386700795458,5
1027.8,551,543,16.67,2
1027.8,543,0,16.67,3
1028.6,544,0,16.67,6
1030.2,546,0,17.503348283323966,3
1035.0,548,0,16.67,2
1042.4,553,0,16.67,1
1046.6,554,0,16.67,3
1060.4,556,0,16.67,3
1060.8,557,0,16.67,6
1070.0,559,0,16.67,4
1071.8,560,0,16.67,5
1083.8,565,561,16.67,2
1083.8,561,0,16.67,3
1086.2,562,0,16.67,1
1086.4,563,0,16.67,2
1094.0,566,0,16.67,5
1094.0,570,566,16.67,6
1096.2,567,0,16.67,6
1099.8,568,0,16.67,3
1105.2,571,0,16.67,2
1107.4,572,0,16.67,1
1108.4,573,0,16.67,4
1117.8,575,0,16.67,4
1119.0,577,0,16.67,2
1123.0,580,0,16.67,1
1126.8,581,0,16.67,5
1128.0,582,0,16.67,2
1128.8,583,0,16.67,6
1137.0,585,0,16.67,6
1137.6,602,586,16.67,2
1137.6,586,0,16.67,3
1138.4,589,0,16.67,5
1139.8,590,0,16.56439021705612,4
1140.0,592,0,17.71114105563194,3
1140.2,593,0,16.67,2
1142.4,597,0,17.357013168151763,2
1144.0,598,0,27.085976552540743,1
1144.8,599,0,16.67,5
1154.0,606,0,16.67,1
1155.4,607,0,16.67,3
1162.2,610,0,16.67,4
1169.2,611,0,16.67,3
1170.2,613,0,16.67,5
1173.4,615,0,16.67,2
1180.0,616,0,16.67,3
1181.4,617,0,16.67,6
